state,county,total_cost,cost_of_living_ranking,geometry
TX,Delta,19986.222662,0.9379418710714852,POINT (-102.3908144 31.8663848)
TX,Harris,21743.35042,0.8878816938315093,POINT (-102.3840508 31.9069635)
TX,Hartley,21458.776134,0.8959891516587732,POINT (-102.3972463 35.8856989)
WI,Pierce,27646.427306000005,0.7197043522415503,POINT (-87.4970887 44.5334403)
NE,Antelope,24292.668622,0.8152521878367514,POINT (-96.6123919 40.7670526)
NJ,Morris,33444.45905,0.5545197232775102,POINT (-75.0443388 39.9873346)
ND,Golden Valley,21798.646032,0.8863063342000255,POINT (-102.064617 47.290842)
OK,Rogers,23791.649118,0.829526121565664,POINT (-95.1977436 36.9170195)
TN,Shelby,20647.70461,0.9190963981642588,POINT (-89.8520307 35.1537007)
TX,Bailey,20169.823138000003,0.9327111345310952,POINT (-96.1653992 33.4334328)
UT,Millard,23255.706116,0.8447950179498306,POINT (-111.8368779 40.6216146)
VA,Buchanan,21012.10087,0.908714830131922,POINT (-79.6797614 37.5273566)
WA,Whatcom,26173.818664,0.7616586434352363,POINT (-122.4829038 48.7550742)
OH,Columbiana,19271.623372,0.9583006451845744,POINT (-80.6935916 40.8886356)
TX,Calhoun,20458.127150000004,0.9244974176434037,POINT (-96.6382297 28.6255613)
WI,Marquette,21400.098592,0.8976608617203508,POINT (-89.1394699 43.7482648)
WI,Polk,23617.349406,0.8344918814177128,POINT (-88.2107921 43.3251532)
NE,Otoe,22097.682428,0.8777868540900517,POINT (-96.116952 40.723614)
PA,Forest,20731.068908,0.916721367939868,POINT (-77.6891658 40.9247847)
TN,Weakley,18623.460496,0.976766660706328,POINT (-87.1886241 35.2645241)
TX,Andrews,22108.19394,0.8774873834617014,POINT (-102.545715 32.3187158)
TX,Gregg,20198.584748,0.9318917226882444,POINT (-97.5904291 30.3955045)
WA,Douglas,24221.302618,0.8172853893457955,POINT (-120.0047852 47.6212432)
WA,Pacific,24193.772064,0.8180697286782543,POINT (-122.2485492 47.2640129)
OK,Garvin,22052.386186,0.8790773339043403,POINT (-94.9424443 33.9539972)
OK,McCurtain,21967.590312,0.8814931494091218,POINT (-94.9707891 35.1498196)
TX,Coke,19599.983728,0.9489457320058928,POINT (-95.4352285 32.9251223)
TX,Matagorda,20078.324671999995,0.9353179053844336,POINT (-95.9679527 28.6929285)
MT,Richland,24762.649032,0.8018625509610039,POINT (-106.0511296 48.8208593)
NE,Franklin,24868.913644000004,0.7988350959072448,POINT (-98.952581 40.096124)
NY,Schoharie,25976.870104,0.7672696639064966,POINT (-74.3095787 42.6659088)
OH,Greene,22195.299102,0.8750057768577514,POINT (-80.7630634 41.4622053)
OK,Pittsburg,22219.358826,0.8743203206965239,POINT (-95.8499898 34.7131522)
OK,Woods,22189.9683,0.8751576502156994,POINT (-97.2647536 35.4353419)
PA,McKean,20298.104514,0.9290564267900616,POINT (-80.141623 41.9977871)
SC,Union,19061.06919,0.9642992867867852,POINT (-81.6237462 34.7151939)
MO,St. Louis city,20835.07098,0.913758372145202,POINT (-90.1910154 38.6280278)
NY,Otsego,23989.673254,0.8238844581744735,POINT (-74.958889 42.734722)
TX,Freestone,19788.490372,0.9435752198353412,POINT (-96.2480265 31.5423947)
WI,Burnett,22642.764346,0.8622575920309035,POINT (-88.707049 43.504715)
WI,Milwaukee,22438.49291,0.8680772396032937,POINT (-87.9090751 43.0386475)
MT,Musselshell,23056.602636,0.8504674316104289,POINT (-108.0972263 46.50475)
MT,Teton,23043.815376,0.8508317377908414,POINT (-112.506978 45.9720474)
NE,Hooker,25132.853182,0.7913155174401922,POINT (-96.9564669 42.684924)
OH,Carroll,20642.280204,0.9192509382792534,POINT (-82.7010016 39.7989528)
OK,Carter,22140.22268,0.8765748918151076,POINT (-99.5056465 35.2189409)
TN,Hickman,21132.843192,0.9052749083549384,POINT (-85.9405429 36.1439464)
TX,Concho,20792.33634,0.9149758724908352,POINT (-99.8114645 31.536823)
TX,Live Oak,19661.623938,0.9471896161949276,POINT (-98.3334411 29.5628983)
TX,Menard,19741.000728,0.9449281891825496,POINT (-99.7837464 30.9204906)
TX,Travis,25460.110824,0.7819920203369972,POINT (-97.0027678 31.1354588)
UT,Rich,23436.832182,0.8396347767974968,POINT (-112.0418988 41.2260604)
UT,Uintah,24223.834448,0.8172132580747685,POINT (-111.923286 41.1441153)
VT,Orange,26167.20434,0.761847084048194,POINT (-72.4024685 44.1486411)
VA,Cumberland,23163.215084000003,0.8474300667867449,POINT (-78.2446058 37.4966375)
WI,Monroe,22713.763676,0.8602348369821954,POINT (-89.6392396 42.6018298)
OH,Guernsey,20002.792817999994,0.9374697910292246,POINT (-81.5923431 40.1817377)
OK,Beaver,22068.862438,0.878607929166059,POINT (-100.522044 36.8142376)
TX,Burleson,20522.027208,0.922676919267824,POINT (-97.3208492 32.5420821)
TX,Throckmorton,20286.033708000003,0.9294003213560872,POINT (-99.1775756 33.1787153)
UT,Weber,22351.707776000003,0.8705497286810258,POINT (-111.943354 41.1344398)
VA,Virginia Beach city,27702.503468,0.7181067549149607,POINT (-76.0894987 36.7804592)
TX,Hansford,20384.061434,0.926607533344146,POINT (-101.3021041 36.2014217)
TX,Houston,19178.56906,0.9609517417428384,POINT (-95.3676974 29.7589382)
TX,Sabine,20143.942134000004,0.933448478552604,POINT (-93.871554 29.7199416)
NE,Sheridan,25046.06768,0.7937880170021623,POINT (-96.6812888 40.7884839)
NH,Merrimack,24187.343266,0.8182528836969232,POINT (-71.4934004 42.8650864)
SC,Oconee,18567.625456,0.9783573885210104,POINT (-82.8967672 34.7938113)
TN,Macon,19954.004962,0.9388597461462608,POINT (-89.4897984 35.1531441)
WV,Mineral,23972.422360000004,0.8243759322902606,POINT (-81.8237283 37.733719)
WV,Taylor,24167.992394,0.8188041857167437,POINT (-78.9797507 39.0470527)
NM,Lea,22975.361678,0.8527819683526262,POINT (-103.5332653 32.5223457)
OH,Coshocton,19889.875786,0.9406867720424696,POINT (-81.8595757 40.2720151)
TN,Houston,19964.455288,0.9385620186933796,POINT (-87.9178052 35.2414681)
TX,Glasscock,21377.592862,0.8983020449397188,POINT (-98.2864034 26.2472945)
VA,Sussex,23634.221482,0.8340111997421084,POINT (-77.2791383 36.91515)
NC,Beaufort,21814.84283,0.8858448910437674,POINT (-76.6645903 34.7163146)
NC,Watauga,23387.65571,0.8410358034975466,POINT (-78.6287346 35.7891963)
SC,Anderson,20868.099046,0.912817409924142,POINT (-82.6506264 34.5068601)
SC,Berkeley,23935.83829,0.825418204270782,POINT (-81.8849455 34.9894187)
UT,Davis,24624.595358,0.8057956692886866,POINT (-111.8777129 40.6807803)
VA,Bath,21474.823502,0.8955319657298287,POINT (-78.2279514 39.6267975)
VA,Washington,22310.932336,0.8717114118563922,POINT (-78.1593468 38.7129721)
MO,Randolph,20622.587146,0.9198119891017612,POINT (-94.4955088 39.1577814)
NM,Guadalupe,20992.825596,0.9092639783816128,POINT (-104.4280358 34.5461772)
TN,Roane,20214.925566,0.931426176434364,POINT (-84.3481296 35.8894436)
TX,Haskell,19942.041888,0.9392005714516763,POINT (-99.7345168 33.1605761)
TX,Kerr,20506.562765999995,0.9231174977652686,POINT (-96.8518036 32.9220168)
NV,Elko,25576.940748,0.778663561904908,POINT (-115.7630942 40.83269)
NY,Saratoga,30107.64905,0.6495846946523028,POINT (-73.6417024 43.0529612)
TX,Brown,19783.510992,0.9437170812590254,POINT (-101.7370795 32.4259466)
TX,Liberty,21573.714796,0.8927145748585098,POINT (-94.7971809 30.0609147)
TX,San Saba,19494.324096,0.9519559513146192,POINT (-98.7228295 31.1953833)
TX,Val Verde,18892.258716,0.9691086594746444,POINT (-98.0811177 26.1761857)
ND,Pierce,20178.44321,0.9324655506057508,POINT (-100.692347 46.7899935)
VA,Isle of Wight,25754.912734,0.7735931797870755,POINT (-76.707735 36.9076493)
NE,Sherman,24255.189825999994,0.8163199503611092,POINT (-96.621022 40.7784338)
NH,Coos,20582.376152,0.9209575913366986,POINT (-71.5678623 44.5061682)
NY,Nassau,38592.42472,0.4078553315210225,POINT (-73.6101159 42.5159145)
TX,Crane,19605.539512,0.9487874489610312,POINT (-102.3521214 31.39572)
TX,Terry,19908.517294,0.9401556796445196,POINT (-93.9326731 30.0996556)
NJ,Union,29283.97461,0.673050995418828,POINT (-74.2698106 40.6964878)
OH,Geauga,22081.249956,0.8782550115459146,POINT (-81.3605519 41.3438516)
SD,McCook,21528.40439800001,0.894005457974075,POINT (-96.5048172 42.5417725)
TN,Union,20186.1357,0.9322463932843418,POINT (-85.7010914 35.7128474)
TX,Uvalde,18923.550314,0.9682171688389348,POINT (-99.7859936 29.2098024)
VA,Fairfax,34854.19554,0.5143566456471234,POINT (-77.3063733 38.8462236)
MO,Linn,19116.152908,0.9627299639680188,POINT (-91.8504515 38.4858749)
MT,Toole,21869.773767999995,0.8842799208930666,POINT (-115.0229141 47.3260425)
NY,Ontario,26170.370066,0.7617568932217548,POINT (-77.2830421 43.2208968)
NC,Cumberland,23146.521228,0.8479056710143681,POINT (-79.7816972 36.0748576)
OR,Multnomah,30181.89322,0.6474694948369717,POINT (-122.7127865 45.4661508)
PA,Wayne,22679.280216,0.8612172630531446,POINT (-75.3878616 40.0440149)
TN,Overton,19695.734004,0.946217828035613,POINT (-89.9956448 35.2470321)
TX,Scurry,20842.857872000004,0.9135365253319044,POINT (-96.3808167 32.5187487)
VA,Franklin city,21401.038616,0.8976340806466153,POINT (-75.3835302 38.0078996)
WI,Washington,24321.479644,0.8144313682570605,POINT (-88.4027564 44.8103531)
NC,Hoke,22469.582288,0.8671915101702035,POINT (-76.8152226 35.7334952)
OR,Wallowa,24233.878268,0.8169271118870042,POINT (-117.5277377 45.5700002)
SC,Darlington,19088.091196,0.963529435873224,POINT (-79.8710831 34.3028537)
TX,Wheeler,20197.100362000005,0.931934012513736,POINT (-100.2728514 35.4425853)
NH,Grafton,23194.17408,0.8465480519077042,POINT (-71.946716 43.562979)
OH,Hancock,20500.694758,0.9232846760021316,POINT (-83.8518834 41.1553294)
OK,Harmon,22099.30415,0.8777406515926043,POINT (-99.5603898 36.1447648)
TX,Polk,19814.063296,0.9428466529441996,POINT (-95.915026 30.1517012)
MT,Sheridan,24357.99124,0.8133911610446067,POINT (-112.197168 45.456484)
NV,Esmeralda,23351.390748,0.8420689841624445,POINT (-118.881129 38.2868442)
NH,Strafford,24760.091184,0.8019354234790378,POINT (-71.18454 43.327176)
TX,Sterling,20988.692514,0.9093817289643612,POINT (-100.9850761 31.8384837)
VA,Bedford,23585.89168,0.8353881050030251,POINT (-79.5235083 37.3344561)
VA,Highland,21633.783322,0.8910032359735519,POINT (-80.6786765 37.1648454)
OK,Cimarron,22341.556703999995,0.8708389304543075,POINT (-97.6039084 35.8884175)
VA,Dickenson,20818.848494,0.9142205471468406,POINT (-82.2379166 36.8912165)
VA,Lancaster,23479.895268,0.8384079190987065,POINT (-76.4663391 37.7698602)
VA,Rappahannock,26683.73561800001,0.7471312233437319,POINT (-77.2623488 38.1735811)
WA,Grant,20768.05307,0.9156676974276567,POINT (-122.9296161 47.2553931)
WY,Sheridan,26199.957342,0.760913958339038,POINT (-106.956179 44.797194)
NE,Buffalo,23796.531794,0.8293870152173335,POINT (-99.8353938 40.9891743)
NE,Webster,24552.259894,0.8078564904965295,POINT (-96.7900305 41.5972253)
ND,Adams,21148.230118,0.9048365382710152,POINT (-98.0789893 48.4213852)
TX,La Salle,19256.477544,0.9587321464403448,POINT (-96.6691449 28.7916577)
WA,Kittitas,23355.674414,0.8419469434751806,POINT (-120.4182898 46.9838217)
NY,Monroe,25934.929326000005,0.7684645473011179,POINT (-74.1866348 41.3304767)
PA,Clearfield,20529.747906,0.9224569583067976,POINT (-78.4391876 41.0272796)
SC,Barnwell,17991.256296,0.9947780171144016,POINT (-81.3587178 33.2448733)
TN,Carroll,18941.682496,0.967700587024929,POINT (-88.8200586 35.7184028)
TX,Jackson,20722.749897999995,0.9169583746760972,POINT (-94.0599144 31.9340574)
VA,Amelia,24128.882424000003,0.8199184200239169,POINT (-77.9809885 37.3420146)
NJ,Essex,28099.587406,0.7067939222396331,POINT (-74.2845925 40.8245442)
NC,Camden,26309.13863200001,0.7578034077807163,POINT (-76.1718764 36.3284897)
OK,Noble,22318.83712,0.871486206326355,POINT (-97.3932252 35.14209)
RI,Providence,23412.486616,0.84032837653344,POINT (-71.4128343 41.8239891)
TX,Clay,21740.861462,0.887952603688835,POINT (-96.3449194 30.3908892)
VA,Montgomery,25660.26057,0.7762897987918201,POINT (-80.3196022 37.1577332)
WI,Sauk,21808.992412,0.8860115681454606,POINT (-89.7226827 43.2715944)
WI,Waupaca,21552.18589,0.8933279285803639,POINT (-89.0859464 44.3580348)
OH,Warren,24711.562203999994,0.8033180032766735,POINT (-80.8190423 41.2367955)
PA,Bucks,28322.523496,0.7004425228449243,POINT (-75.0914344 40.2674906)
SC,Pickens,20833.267472,0.913809753685174,POINT (-82.7073573 34.8834489)
UT,Juab,22702.04039,0.8605688307810656,POINT (-111.9404861 39.5196793)
VT,Windham,24633.499422,0.8055419944947129,POINT (-72.7258735 43.1793702)
WY,Big Horn,24886.118392,0.7983449364806876,POINT (-106.9916233 44.6814136)
SC,Edgefield,18869.578056,0.9697548264106284,POINT (-81.9295582 33.7895774)
TN,Wayne,19758.742274000004,0.944422736500906,POINT (-122.2107612 47.7477715)
VA,Henry,20330.225284,0.9281413132293294,POINT (-79.9917065 36.8293043)
WA,Lewis,21749.023266,0.8877200757164222,POINT (-95.0892282 41.3060045)
WA,Spokane,22216.817632,0.8743927187458188,POINT (-117.42351 47.6571934)
NM,Mora,22538.32475,0.8652330527865757,POINT (-105.329942 35.9741536)
NM,Rio Arriba,20478.427462000003,0.9239190662901112,POINT (-106.0422925 36.0957159)
OH,Fairfield,22358.22504,0.8703640532857826,POINT (-84.5605031 39.3458953)
OH,Paulding,20292.557234,0.929214467557863,POINT (-84.5805082 41.1381051)
PA,Sullivan,21607.468596,0.8917529366379366,POINT (-76.9593493 41.7839279)
SD,Hamlin,22181.274632000004,0.8754053308746406,POINT (-96.9453495 44.7608855)
TN,Cannon,20459.407936,0.9244609283364228,POINT (-84.6360484 35.7736841)
TX,Franklin,20121.448298,0.9340893229145694,POINT (-96.4852445 31.0260194)
TX,Parmer,19714.52011,0.94568261607295,POINT (-97.7705734 30.4779018)
NE,Stanton,26099.390742,0.7637790783039928,POINT (-97.2239336 41.950284)
NY,Putnam,40631.07274,0.3497747049151989,POINT (-73.397255 43.746793)
NY,Rockland,39621.18858,0.3785460790007048,POINT (-74.9129403 41.9453663)
NC,Rockingham,19886.528996,0.9407821213418148,POINT (-79.7739457 34.9393201)
PA,Fulton,21940.822526000004,0.8822557576516817,POINT (-79.7214326 40.2734033)
PA,Washington,22471.14537000001,0.867146978313254,POINT (-80.2461714 40.17396)
TN,Greene,19001.002272,0.966010579860182,POINT (-83.2616205 36.2403709)
TN,Knox,21577.48449,0.8926071771186919,POINT (-86.7996516 36.1979846)
TX,Zavala,18644.054772,0.9761799343843546,POINT (-98.6074915 29.5651474)
WA,Asotin,21831.191838,0.8853791114586169,POINT (-117.048211 46.3393265)
WA,Franklin,22275.37398,0.8727244614742234,POINT (-121.951616 47.3015647)
MT,Lewis and Clark,24375.277558,0.8128986777069742,POINT (-114.0112597 46.8366584)
NE,Dixon,24959.532622,0.7962533814705275,POINT (-96.9972675 42.4161117)
NC,Wake,26398.697706,0.7552518897721505,POINT (-78.5103731 35.9803138)
OH,Holmes,20303.725622,0.9288962826790348,POINT (-83.0166232 40.8623161)
OH,Lucas,20275.168174,0.9297098779921203,POINT (-82.41847 40.7037641)
WI,Florence,21970.560610000004,0.8814085262827391,POINT (-88.2519441 45.9223656)
NE,Dawson,23862.97881,0.827493954577387,POINT (-95.830549 40.131112)
NY,Orleans,23559.585162,0.8361375718233237,POINT (-75.9480324 44.1710943)
ND,Cavalier,21133.020278,0.905269863214364,POINT (-97.6223098 48.7938814)
TN,White,19330.625302,0.9566196933813528,POINT (-122.0887344 47.7075993)
NM,Sandoval,24377.815,0.8128263865513209,POINT (-106.6266469 35.3063088)
NC,Avery,22096.53853,0.8778194434884969,POINT (-80.7576429 35.0374034)
SC,Dorchester,23795.095612000005,0.8294279317216352,POINT (-79.9881442 32.8496198)
TN,Carter,19636.242782,0.9479127196585948,POINT (-83.7341305 36.0262686)
TX,Armstrong,23453.20427,0.8391683396683028,POINT (-97.2097108 29.7238418)
TX,Cass,19827.521488,0.9424632320610098,POINT (-94.0632404 33.1951296)
UT,Carbon,22234.209334,0.8738972330415717,POINT (-110.4149229 39.5477099)
UT,Tooele,23240.872324000004,0.8452176293696774,POINT (-112.29828 40.5307776)
VA,Franklin,22680.83991,0.8611728277195584,POINT (-76.9224609 36.6776507)
WV,Putnam,27427.867704,0.7259310664709542,POINT (-81.9285782 38.4563185)
NE,Custer,24186.763338,0.8182694057160731,POINT (-97.4263696 41.1917873)
OK,Caddo,22526.627898,0.865566293486692,POINT (-96.2633229 34.1267595)
OR,Union,24508.436794,0.8091050008243739,POINT (-117.865369 45.2095159)
PA,Warren,20306.689022,0.9288118560751312,POINT (-79.1449601 41.8438079)
TX,Trinity,20186.49897400001,0.9322360436892458,POINT (-95.375496 30.9451862)
TX,Waller,22975.781704,0.8527700019057302,POINT (-95.9250516 30.0640003)
VA,Alleghany,21465.104118,0.89580886880844,POINT (-80.2403456 37.7473446)
OH,Montgomery,20610.7029,0.920150568615069,POINT (-84.3539662 39.2282432)
OK,Delaware,21647.32267,0.8906175029740543,POINT (-95.6394227 36.7786985)
OK,Lincoln,22221.108,0.8742704871200724,POINT (-99.7603725 34.4939594)
WA,Stevens,21504.425448,0.8946886129020897,POINT (-122.0660914 48.0197794)
WI,Kewaunee,23301.71903,0.8434841203103842,POINT (-87.5031519 44.4584016)
WI,Trempealeau,22761.40134,0.8588776505782582,POINT (-91.4414775 44.0057631)
OR,Harney,23367.552454000004,0.8416085407694259,POINT (-118.8227102 43.6432092)
PA,Tioga,21371.591496,0.8984730225162063,POINT (-77.1330266 41.9086848)
SC,Williamsburg,18283.362686,0.9864559713270346,POINT (-80.4202061 33.9683795)
TX,Brazos,21267.714844,0.901432445123094,POINT (-98.1219883 32.6615198)
TX,Medina,21266.312708,0.9014723916644624,POINT (-99.2464297 29.7966102)
ND,Divide,22230.081562,0.8740148323436061,POINT (-99.124842 47.7697208)
TX,Orange,20939.638222,0.9107792747835088,POINT (-93.7365549 30.0929879)
WI,Eau Claire,24324.450564,0.8143467274100369,POINT (-91.4984941 44.811349)
NV,Humboldt,24334.236282000005,0.8140679344905862,POINT (-118.2518134 40.6029609)
NC,Orange,26652.107498,0.7480323014160344,POINT (-78.5222311 35.1296112)
SD,Aurora,21949.52466,0.8820078357982921,POINT (-96.685606 44.284135)
TX,Nolan,19581.646632,0.9494681517739756,POINT (-100.242598 32.2737386)
WI,Crawford,21054.645262,0.9075027499093028,POINT (-89.4523946 43.0412835)
MT,Gallatin,26269.980772,0.75891900646329,POINT (-111.197416 45.5916111)
NE,Thurston,23169.366356,0.84725481842181,POINT (-96.7009314 42.1770082)
OK,Alfalfa,23574.327656,0.8357175614630984,POINT (-98.6072856 35.2189456)
PA,Lycoming,22603.491354,0.8633764707984335,POINT (-77.0389542 41.2438002)
TN,Trousdale,22220.36562,0.8742916373604064,POINT (-86.4022145 36.3975473)
WV,Wood,23714.997778,0.8317099011164744,POINT (-81.9154142 38.7714727)
MO,Lewis,21846.204758,0.8849513967220715,POINT (-93.691601 38.4352977)
MO,Ripley,20345.422668,0.9277083431546378,POINT (-94.3156056 39.13401)
NJ,Somerset,32028.93648,0.5948476450343447,POINT (-74.4884868 40.4976041)
NM,Eddy,23627.352732,0.8342068888949612,POINT (-104.237612 32.4257456)
NC,Duplin,20496.51243,0.9234038295924168,POINT (-77.980414 34.9609444)
OR,Coos,24369.965656000004,0.8130500126081448,POINT (-124.2174647 43.3678937)
PA,Dauphin,23774.517886,0.8300141865378066,POINT (-76.9333394 40.3678069)
SC,Sumter,20164.226976,0.9328705679361552,POINT (-80.3414693 33.9204354)
TX,Borden,21033.5498,0.9081037549084392,POINT (-96.70192 29.6913451)
TX,Hood,23440.886352,0.8395192743999979,POINT (-97.3491863 33.5428871)
TX,McMullen,20697.836624,0.9176681482861204,POINT (-98.7355602 29.478024)
WV,Marion,24225.361152,0.8171697626189115,POINT (-80.7714833 39.6756338)
SD,Pennington,24537.033248,0.8082902942390633,POINT (-103.1944283 44.0503329)
TN,Lincoln,20005.48368,0.9373931289720492,POINT (-86.507493 35.015087)
TN,Perry,19770.172134,0.9440971023432172,POINT (-118.2288544 46.5956999)
TX,Archer,20873.748074,0.9126564703785536,POINT (-98.6256128 33.5956593)
WI,Dodge,22601.450612000004,0.8634346110820617,POINT (-91.5064662 44.1171841)
WI,Vilas,23431.771014,0.8397789683430276,POINT (-89.3642462 45.2486428)
NY,Oneida,23655.260562,0.833411801053555,POINT (-75.6511005 43.0940841)
NC,Pender,23739.637088,0.8310079326796007,POINT (-77.592753 36.3104307)
OH,Shelby,19780.97198,0.943789417143628,POINT (-82.6618953 40.881436)
PA,Crawford,20478.618706,0.92391361779128,POINT (-77.2567094 41.1154654)
TX,Comanche,19964.677676000003,0.9385556829089466,POINT (-98.6040074 31.8975584)
NE,Thayer,22028.804006,0.8797491849437027,POINT (-97.4972726 40.9686242)
NV,Churchill,23900.16789,0.8264344459971397,POINT (-119.280992 39.2715845)
NC,Carteret,23824.319702,0.8285953439269139,POINT (-77.0630033 34.6915509)
OK,Jefferson,21982.081364,0.8810803025752983,POINT (-97.7906099 36.7205853)
OR,Linn,26242.361708,0.7597058674258736,POINT (-122.612314 45.3656761)
TX,Burnet,21164.81043,0.9043641688865838,POINT (-98.2239954 30.7608552)
VT,Addison,27086.342834000003,0.7356610337122202,POINT (-73.3020855 44.0891049)
WV,Cabell,25917.42334,0.7689632889309913,POINT (-81.2314908 37.788725)
OH,Meigs,20445.384704000004,0.9248604470829688,POINT (-81.7751327 39.6903496)
SD,Codington,21458.369194,0.8960007452884527,POINT (-97.1739552 44.8892516)
TX,Montgomery,24153.13203,0.8192275541669338,POINT (-95.6963355 30.3882613)
VA,Surry,21779.875146,0.886841112548289,POINT (-76.834945 37.1381363)
WV,Ritchie,22849.523482,0.8563670704413262,POINT (-81.1812894 37.8119723)
MT,Broadwater,23701.99079,0.8320804672985143,POINT (-112.0865122 46.6033539)
MT,Rosebud,22213.428602,0.8744892714533263,POINT (-106.444746 46.2744424)
OH,Highland,20178.28843,0.9324699602533691,POINT (-83.5974203 39.3445075)
TN,Davidson,24505.179424,0.8091978025678975,POINT (-86.7742984 36.1622767)
TX,Kaufman,24835.084488,0.7997988810034216,POINT (-96.3086768 32.5867797)
WI,Forest,22661.870038000005,0.8617132751345035,POINT (-88.220808 43.7538739)
WI,Oneida,22438.134454,0.8680874519346459,POINT (-88.1953178 44.4991592)
WY,Teton,33600.02926,0.5500875627528115,POINT (-110.827989 43.587984)
MT,Fergus,23242.083372,0.8451831268827352,POINT (-109.0671087 47.3308125)
NE,Cass,25159.221262,0.7905642967322681,POINT (-95.9641527 40.9489466)
NJ,Monmouth,29974.995810000004,0.6533639558219149,POINT (-73.9815262 40.3303883)
NC,Yancey,21503.248768,0.8947221362523905,POINT (-82.3007517 35.9140992)
OH,Portage,21429.429096,0.8968252422145448,POINT (-83.6507668 41.3267189)
VA,Greene,27993.2397,0.7098237446228868,POINT (-77.5150211 39.0511987)
WI,La Crosse,24002.02271,0.823532624932205,POINT (-91.2514355 43.8122836)
NE,Douglas,24812.892446,0.800431127321755,POINT (-96.3852426 40.5915455)
NJ,Passaic,28681.554486,0.6902138101561546,POINT (-74.1286298 40.8566936)
NM,Cibola,20187.754614,0.932200270786187,POINT (-106.4910345 35.1120764)
NC,Hertford,21692.43835,0.8893321673308041,POINT (-76.4660519 36.190158)
OH,Pickaway,21573.80398,0.8927120340262755,POINT (-82.9284558 39.5207791)
OK,Ottawa,21548.126118,0.8934435905775914,POINT (-94.7877298 36.8567358)
TN,Henderson,18986.703194,0.9664179573976374,POINT (-88.6414411 35.4392435)
VA,Appomattox,21994.911064,0.8807147872887682,POINT (-78.8272687 37.3535463)
NJ,Cape May,27378.922496,0.7273255045113141,POINT (-74.9214226 38.933431)
NY,Seneca,22725.569634000003,0.8598984878765159,POINT (-77.0685976 42.8275905)
NY,Yates,24012.770424,0.8232264249616479,POINT (-78.388284 43.3394606)
ND,Steele,21444.65382,0.8963914932293617,POINT (-99.9155172 46.8547446)
PA,Lehigh,25482.319152,0.7813593100341625,POINT (-75.608242 40.7767611)
TX,Hockley,19757.09488,0.944469670387898,POINT (-95.8452052 30.0258242)
WA,Clallam,23397.612896,0.8407521254930861,POINT (-124.2606995 48.2539902)
WI,Jefferson,23448.020622,0.8393160206416687,POINT (-88.8073273 43.0055594)
NY,Cattaraugus,21559.957338,0.8931065217631761,POINT (-78.86809 42.329229)
NY,Cayuga,23187.31113000001,0.8467435758198527,POINT (-76.7263397 42.9189555)
PA,Potter,21150.632622,0.9047680914688336,POINT (-80.3421675 40.658209)
TX,Caldwell,23298.068696,0.84358811751047,POINT (-96.6969703 30.5305813)
WA,Skamania,24776.148832,0.8014779446751903,POINT (-122.041751 45.6173396)
NM,Bernalillo,20931.554966,0.9110095649409512,POINT (-106.551425 35.3009305)
NY,Queens,38627.54521999999,0.406854756322804,POINT (-73.8283132 40.7135078)
PA,Lebanon,23677.70887,0.8327722537741375,POINT (-76.4233816 40.3429683)
MO,Miller,21123.042528,0.9055541270825898,POINT (-93.8402337 37.2149078)
MT,Treasure,24474.829718,0.8100624589109687,POINT (-115.5652404 48.3916035)
OR,Wheeler,24373.182690000005,0.8129583600282491,POINT (-123.88113 45.689614)
PA,Fayette,20832.333092,0.9138363739626106,POINT (-79.918944 39.8222992)
WA,Jefferson,23919.158604000004,0.8258934047982709,POINT (-94.3741093 42.016055)
MO,New Madrid,20547.617132000003,0.9219478680504808,POINT (-89.5278547 36.5864488)
MO,St. Charles,24022.93618,0.8229368048444874,POINT (-90.481677 38.783855)
MT,Pondera,22342.37683,0.8708155652478036,POINT (-112.4211 48.23755)
NE,Valley,24350.52265,0.8136039395050405,POINT (-96.3459776 41.312758)
NY,Fulton,22684.595645999994,0.861065827640042,POINT (-74.453611 42.571111)
SD,Minnehaha,21455.802298,0.8960738755819851,POINT (-96.6981004 43.6029039)
TX,Austin,22388.707152,0.8694956247253541,POINT (-97.7436995 30.2711286)
TX,Martin,20798.902962,0.9147887908971994,POINT (-102.3575442 31.8511764)
VA,Arlington,35061.501690000005,0.5084505397509025,POINT (-77.0841585 38.8903961)
VA,Culpeper,25501.980392,0.7807991656993657,POINT (-77.9961275 38.4733823)
VA,Nottoway,21467.449676,0.8957420443850752,POINT (-78.0797604 37.1285656)
NY,Onondaga,25145.28261,0.7909614058135113,POINT (-76.2350903 42.9649911)
ND,Barnes,20746.309944,0.9162871542294492,POINT (-96.9126796 46.8871395)
WY,Laramie,25225.737152,0.7886692738874496,POINT (-105.5917876 41.3116442)
OR,Morrow,24594.281484,0.8066593047860835,POINT (-119.6686733 45.851208)
TX,Wilbarger,19309.137216000003,0.9572318841505272,POINT (-97.4633594 30.2727757)
WV,Jackson,22991.479105999995,0.852322786429935,POINT (-81.7131724 37.9503829)
NC,Union,25460.429266,0.7819829479955649,POINT (-80.7234025 34.9815382)
OR,Lincoln,26766.405028,0.7447759903232063,POINT (-122.4030776 42.1087496)
TX,Oldham,23245.488758,0.845086108196442,POINT (-96.8811146 32.8726265)
VA,Lee,20809.29961,0.9144925927185458,POINT (-77.8163845 37.611536)
WV,Marshall,23262.895794,0.8445901856299609,POINT (-81.5359573 38.8248083)
